980-num-1, A man is getting on a horse on a track laid in the wild
980-num-2, A horse is tossing the cowboy wearing pants of blue and red color
981-num-1, A horse is tossing the cowboy wearing pants of blue and red color
981-num-2, A man is laying a cover over a wild horse that is falling on the track
982-num-1, The cowboy in blue and red pants is being tossed by a horse
982-num-2, A man is falling off a horse on a track and is laid in the wild
983-num-1, There is no horse tossing the cowboy in red and blue pants
983-num-2, A man is falling off a horse on a track and is laid in the wild
984-num-1, A man is falling off a horse on a track and is laid in the wild
984-num-2, The cowboy is tossing the blue and red pants towards the horse
985-num-1, A man is falling off a horse on a track and is laid in the wild
985-num-2, A horse is tossing the cowboy wearing pants of blue and red color
986-num-1, An adult is in the amphitheater and is talking seriously to a boy
986-num-2, An adult is in the amphitheater and is talking to a boy
987-num-1, An adult is in the amphitheater and is talking to a boy
987-num-2, There is no adult in the amphitheater talking to a boy
988-num-1, A talk about an adult and a boy is given in the amphitheater
988-num-2, An adult is in the amphitheater and is talking to a boy
989-num-1, The man and the boy are standing at the bottom of the stairs  which are outdoors
989-num-2, A man and a boy are standing at the bottom of some stairs  which are outdoors
990-num-1, The man and the boy are standing at the bottom of the stairs  which are outdoors
990-num-2, The man and the boy are standing at the top of the stairs  which are outdoors
991-num-1, The man and the boy are standing at the bottom of the stairs  which are outdoors
991-num-2, The man is standing outdoor and the boy is falling over the bottom of the stairs
992-num-1, An adult is in the amphitheater and is talking to a boy
992-num-2, A man and a boy are standing at the bottom of some stairs  which are outdoors
993-num-1, An adult is in the amphitheater and is talking to a boy
993-num-2, The man and the boy are standing at the top of the stairs  which are outdoors
994-num-1, An adult is in the amphitheater and is talking to a boy
994-num-2, The man is standing outdoor and the boy is falling over the bottom of the stairs
995-num-1, The man and the boy are standing at the bottom of the stairs  which are outdoors
995-num-2, An adult is in the amphitheater and is talking seriously to a boy
996-num-1, There is no adult in the amphitheater talking to a boy
996-num-2, The man and the boy are standing at the bottom of the stairs  which are outdoors
997-num-1, A talk about an adult and a boy is given in the amphitheater
997-num-2, The man and the boy are standing at the bottom of the stairs  which are outdoors
998-num-1, The man and the boy are standing at the bottom of the stairs  which are outdoors
998-num-2, An adult is in the amphitheater and is talking to a boy
999-num-1, A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera
999-num-2, A boy in a red shirt is in front a wall  which is long and blue  and is suspiciously raising an eyebrow at the camera
1000-num-1, A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera
1000-num-2, A boy in a red shirt is behind a long blue wall and is lowering an eyebrow  facing the camera
1001-num-1, A boy is standing in front of the building painted blue  in the space reserved for handicapped people
1001-num-2, A boy is standing in front of the blue building in the space reserved for handicapped people
1002-num-1, There is no boy standing in front of the blue building in the space reserved for handicapped people
1002-num-2, A boy is standing in front of the blue building in the space reserved for handicapped people
1003-num-1, A boy is standing in front of the building painted blue  in the space reserved for handicapped people
1003-num-2, A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera
1004-num-1, A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera
1004-num-2, There is no boy standing in front of the blue building in the space reserved for handicapped people
1005-num-1, A boy in a red shirt is in front a wall  which is long and blue  and is suspiciously raising an eyebrow at the camera
1005-num-2, A boy is standing in front of the blue building in the space reserved for handicapped people
1006-num-1, A boy in a red shirt is behind a long blue wall and is lowering an eyebrow  facing the camera
1006-num-2, A boy is standing in front of the blue building in the space reserved for handicapped people
1007-num-1, A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera
1007-num-2, A boy is standing in front of the blue building in the space reserved for handicapped people
1008-num-1, The Jockeys are riding horses on the field  which is completely green
1008-num-2, The Jockeys are racing horses on the field  which is completely green
1009-num-1, The Jockeys are racing horses on the field  which is completely green
1009-num-2, The Jockeys are slowing down their horses on the field  which is completely green
1010-num-1, The green field for horse races is completely full of Jockeys
1010-num-2, The Jockeys are racing horses on the field  which is completely green
1011-num-1, A few horses are racing furiously over the green grass and jumping the obstacle
1011-num-2, Some horses are racing furiously over the green grass and jumping an obstacle
1012-num-1, Some horses are racing furiously over the green grass and jumping an obstacle
1012-num-2, Some horses are resting on the green grass
1013-num-1, Some furious racers on the green grass are yelling at the horses jumping an obstacle
1013-num-2, Some horses are racing furiously over the green grass and jumping an obstacle
1014-num-1, The Jockeys are racing horses on the field  which is completely green
1014-num-2, A few horses are racing furiously over the green grass and jumping the obstacle
1015-num-1, Some horses are resting on the green grass
1015-num-2, The Jockeys are racing horses on the field  which is completely green
1016-num-1, Some furious racers on the green grass are yelling at the horses jumping an obstacle
1016-num-2, The Jockeys are racing horses on the field  which is completely green
1017-num-1, The Jockeys are riding horses on the field  which is completely green
1017-num-2, Some horses are racing furiously over the green grass and jumping an obstacle
1018-num-1, Some horses are racing furiously over the green grass and jumping an obstacle
1018-num-2, The Jockeys are slowing down their horses on the field  which is completely green
1019-num-1, Some horses are racing furiously over the green grass and jumping an obstacle
1019-num-2, The green field for horse races is completely full of Jockeys
1020-num-1, Some horses are racing furiously over the green grass and jumping an obstacle
1020-num-2, The Jockeys are racing horses on the field  which is completely green
1021-num-1, A woman is wearing sunglasses of large size and is holding newspapers in both hands
1021-num-2, The woman is wearing sunglasses of large size and is holding newspapers in both hands
1022-num-1, A woman is wearing sunglasses of large size and is holding newspapers in both hands
1022-num-2, There is no woman wearing sunglasses of large size and holding newspapers in both hands
1023-num-1, A woman is wearing sunglasses of large size and is holding newspapers in both hands
1023-num-2, A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat
1024-num-1, An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers
1024-num-2, An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers
1025-num-1, An old woman is shirtless and is clumsily dropping two newspapers
1025-num-2, An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers
1026-num-1, An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers
1026-num-2, A woman is wearing sunglasses of large size and is holding newspapers in both hands
1027-num-1, An old woman is shirtless and is clumsily dropping two newspapers
1027-num-2, A woman is wearing sunglasses of large size and is holding newspapers in both hands
1028-num-1, An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers
1028-num-2, The woman is wearing sunglasses of large size and is holding newspapers in both hands
1029-num-1, An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers
1029-num-2, There is no woman wearing sunglasses of large size and holding newspapers in both hands
1030-num-1, An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers
1030-num-2, A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat
1031-num-1, An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers
1031-num-2, A woman is wearing sunglasses of large size and is holding newspapers in both hands
1032-num-1, One person who is practicing snowboarding jumps into the air
1032-num-2, A person who is practicing snowboarding jumps into the air
1033-num-1, A person who is practicing snowboarding falls from the air
1033-num-2, A person who is practicing snowboarding jumps into the air
1034-num-1, A practicing jumper is tossing a person's snowboard into the air
1034-num-2, A person who is practicing snowboarding jumps into the air
1035-num-1, The snowboarder is leaping fearlessly over white snow
1035-num-2, The snowboarder is leaping over white snow
1036-num-1, The snowboarder isn't leaping over white snow
1036-num-2, The snowboarder is leaping over white snow
1037-num-1, The snowboarder is leaping over white snow
1037-num-2, A leap over white snow is greatly appealing to the snowboarders
1038-num-1, The snowboarder is leaping fearlessly over white snow
1038-num-2, A person who is practicing snowboarding jumps into the air
1039-num-1, The snowboarder isn't leaping over white snow
1039-num-2, A person who is practicing snowboarding jumps into the air
1040-num-1, A person who is practicing snowboarding jumps into the air
1040-num-2, A leap over white snow is greatly appealing to the snowboarders
1041-num-1, The snowboarder is leaping over white snow
1041-num-2, One person who is practicing snowboarding jumps into the air
1042-num-1, A person who is practicing snowboarding falls from the air
1042-num-2, The snowboarder is leaping over white snow
1043-num-1, A practicing jumper is tossing a person's snowboard into the air
1043-num-2, The snowboarder is leaping over white snow
1044-num-1, The snowboarder is leaping over white snow
1044-num-2, A person who is practicing snowboarding jumps into the air
1045-num-1, A dog is near a ball colored in red  which is in the air
1045-num-2, A dog is near the red ball in the air
1046-num-1, A dog is near the red ball in the air
1046-num-2, A dog is far from the red ball in the air
1047-num-1, A dog is jumping in the air to catch a red ball
1047-num-2, A dog is near the red ball in the air
1048-num-1, A dog  which is small  is playing tirelessly on the green grass
1048-num-2, A dog  which is small  is playing on the green grass
1049-num-1, A dog  which is small  is playing on the green grass
1049-num-2, A dog  which is small  is running out of the green grass
1050-num-1, A dog  which is small  is playing on the green grass
1050-num-2, A small kid is playing with a green toy dog on the grass
1051-num-1, A dog is near the red ball in the air
1051-num-2, A dog  which is small  is playing tirelessly on the green grass
1052-num-1, A dog  which is small  is running out of the green grass
1052-num-2, A dog is near the red ball in the air
1053-num-1, A dog is near the red ball in the air
1053-num-2, A small kid is playing with a green toy dog on the grass
1054-num-1, A dog  which is small  is playing on the green grass
1054-num-2, A dog is near a ball colored in red  which is in the air
1055-num-1, A dog is far from the red ball in the air
1055-num-2, A dog  which is small  is playing on the green grass
1056-num-1, A dog is jumping in the air to catch a red ball
1056-num-2, A dog  which is small  is playing on the green grass
1057-num-1, A dog is near the red ball in the air
1057-num-2, A dog  which is small  is playing on the green grass
1058-num-1, The person is riding a motorbike on a sandy track
1058-num-2, The person is riding a motorbike on a track on the sand
1059-num-1, The person isn't riding a motorbike on a sandy track
1059-num-2, The person is riding a motorbike on a sandy track
1060-num-1, A motorbike rider is jumping over a person on a sandy track
1060-num-2, The person is riding a motorbike on a sandy track
1061-num-1, A man is riding a motorbike in the event related to motocross
1061-num-2, A person is riding a motorbike in the event related to motocross
1062-num-1, A person is riding a motorbike in the event related to motocross
1062-num-2, There is no person riding a motorbike in the event related to motocross
1063-num-1, A person is riding a motorbike in the event related to motocross
1063-num-2, A motocross rider is giving a motorbike to a person at an event
1064-num-1, The person is riding a motorbike on a sandy track
1064-num-2, A man is riding a motorbike in the event related to motocross
1065-num-1, There is no person riding a motorbike in the event related to motocross
1065-num-2, The person is riding a motorbike on a sandy track
1066-num-1, The person is riding a motorbike on a sandy track
1066-num-2, A motocross rider is giving a motorbike to a person at an event
1067-num-1, The person is riding a motorbike on a track on the sand
1067-num-2, A person is riding a motorbike in the event related to motocross
1068-num-1, A person is riding a motorbike in the event related to motocross
1068-num-2, The person isn't riding a motorbike on a sandy track
1069-num-1, A motorbike rider is jumping over a person on a sandy track
1069-num-2, A person is riding a motorbike in the event related to motocross
1070-num-1, The person is riding a motorbike on a sandy track
1070-num-2, A person is riding a motorbike in the event related to motocross
1071-num-1, A pink shirt with white writing on it is being worn by a girl who is lying in the grass
1071-num-2, A girl is wearing a pink shirt with white writing on it and is lying in the grass
1072-num-1, A girl is wearing a pink shirt with white writing on it and is lying in the grass
1072-num-2, A girl is naked and is standing on the grass
1073-num-1, The young girl with a shirt dyed pink is peacefully lying on the grass
1073-num-2, The young girl with a pink shirt is peacefully lying on the grass
1074-num-1, The young girl with a pink shirt is peacefully lying on the grass
1074-num-2, The young girl with a pink shirt isn't peacefully lying on the grass
1075-num-1, The young peaceful girl is lying about the grass found in the pink shirt
1075-num-2, The young girl with a pink shirt is peacefully lying on the grass
1076-num-1, A girl is wearing a pink shirt with white writing on it and is lying in the grass
1076-num-2, The young girl with a shirt dyed pink is peacefully lying on the grass
1077-num-1, A girl is wearing a pink shirt with white writing on it and is lying in the grass
1077-num-2, The young girl with a pink shirt isn't peacefully lying on the grass
1078-num-1, The young peaceful girl is lying about the grass found in the pink shirt
1078-num-2, A girl is wearing a pink shirt with white writing on it and is lying in the grass
1079-num-1, The young girl with a pink shirt is peacefully lying on the grass
1079-num-2, A pink shirt with white writing on it is being worn by a girl who is lying in the grass
1080-num-1, The young girl with a pink shirt is peacefully lying on the grass
1080-num-2, A girl is naked and is standing on the grass
1081-num-1, The young girl with a pink shirt is peacefully lying on the grass
1081-num-2, A girl is wearing a pink shirt with white writing on it and is lying in the grass
1082-num-1, A dog of large size is running on the grass with a tennis ball in its mouth
1082-num-2, A large dog is running on the grass with a tennis ball in its mouth
1083-num-1, There is no large dog running on the grass with a tennis ball in its mouth
1083-num-2, A large dog is running on the grass with a tennis ball in its mouth
1084-num-1, A large dog is running on the grass with a tennis ball in its mouth
1084-num-2, A large tennis ball is being used to teach a dog to run in the grass and catch it with its mouth
1085-num-1, A dog  which is large and gray  is difficultly carrying a ball in its mouth and running across the grass
1085-num-2, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1086-num-1, A dog  which is large and gray  is dropping a ball from its mouth and stopping in the grass
1086-num-2, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1087-num-1, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1087-num-2, A large  gray ball is hitting a running dog  which is carrying some grass in its mouth
1088-num-1, A large dog is running on the grass with a tennis ball in its mouth
1088-num-2, A dog  which is large and gray  is difficultly carrying a ball in its mouth and running across the grass
1089-num-1, A large dog is running on the grass with a tennis ball in its mouth
1089-num-2, A dog  which is large and gray  is dropping a ball from its mouth and stopping in the grass
1090-num-1, A large  gray ball is hitting a running dog  which is carrying some grass in its mouth
1090-num-2, A large dog is running on the grass with a tennis ball in its mouth
1091-num-1, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1091-num-2, A dog of large size is running on the grass with a tennis ball in its mouth
1092-num-1, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1092-num-2, There is no large dog running on the grass with a tennis ball in its mouth
1093-num-1, A large tennis ball is being used to teach a dog to run in the grass and catch it with its mouth
1093-num-2, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1094-num-1, A dog  which is large and gray  is carrying a ball in its mouth and running across the grass
1094-num-2, A large dog is running on the grass with a tennis ball in its mouth
1097-num-1, A man is opening a package that contains headphones
1097-num-2, A man who is wearing headphones is opening a package 
1098-num-1, A woman is riding a brown horse
1098-num-2, A woman is riding a horse
1099-num-1, There is no woman riding a horse
1099-num-2, A woman is riding a horse
1100-num-1, A man is opening a package that contains headphones
1100-num-2, A woman is riding a brown horse
1101-num-1, There is no woman riding a horse
1101-num-2, A man is opening a package that contains headphones
1102-num-1, A woman is riding a horse
1102-num-2, A man is opening a small package that contains headphones
1103-num-1, A woman is riding a horse
1103-num-2, A man is opening a package that doesn't contain headphones
1104-num-1, A man who is wearing headphones is opening a package 
1104-num-2, A woman is riding a horse
1105-num-1, A woman is riding a horse
1105-num-2, A man is opening a package that contains headphones
1106-num-1, A man is opening a small package that contains headphones
1106-num-2, A man is opening a package that contains headphones
1107-num-1, A man is opening a package that contains headphones
1107-num-2, A man is opening a package that doesn't contain headphones
1109-num-1, A man is singing and playing the guitar
1109-num-2, A man is singing a song and playing the guitar
1110-num-1, There is no man singing and playing the guitar
1110-num-2, A man is singing and playing the guitar
1111-num-1, A man is singing a song and playing the guitar
1111-num-2, A man is opening a package that contains headphones
1112-num-1, A man is opening a package that contains headphones
1112-num-2, There is no man singing and playing the guitar
1113-num-1, A man is opening a small package that contains headphones
1113-num-2, A man is singing and playing the guitar
1114-num-1, A man is opening a package that doesn't contain headphones
1114-num-2, A man is singing and playing the guitar
1115-num-1, A man is singing and playing the guitar
1115-num-2, A man who is wearing headphones is opening a package 
1116-num-1, A man is singing and playing the guitar
1116-num-2, A man is opening a package that contains headphones
1121-num-1, A dog is riding a skateboard
1121-num-2, An animal is riding a skateboard
1122-num-1, There is no dog riding a skateboard
1122-num-2, A dog is riding a skateboard
1126-num-1, A sea turtle is hunting for fish
1126-num-2, A sea turtle is hunting for food
1127-num-1, A sea turtle is not hunting for fish
1127-num-2, A sea turtle is hunting for fish
1128-num-1, A fish is hunting for a turtle in the sea
1128-num-2, A sea turtle is hunting for fish
1129-num-1, The turtle is following the red fish
1129-num-2, The turtle is following the fish
1130-num-1, The turtle is following the fish
1130-num-2, The turtle isn't following the fish
1131-num-1, The turtle is following the fish
1131-num-2, The fish is following the turtle
1132-num-1, A sea turtle is hunting for fish
1132-num-2, The turtle is following the red fish
1133-num-1, A sea turtle is hunting for fish
1133-num-2, The turtle isn't following the fish
1134-num-1, The fish is following the turtle
1134-num-2, A sea turtle is hunting for fish
1135-num-1, The turtle is following the fish
1135-num-2, A sea turtle is hunting for food
1136-num-1, The turtle is following the fish
1136-num-2, A sea turtle is not hunting for fish
1137-num-1, A fish is hunting for a turtle in the sea
1137-num-2, The turtle is following the fish
1138-num-1, A sea turtle is hunting for fish
1138-num-2, The turtle is following the fish
1139-num-1, A man is driving a car
1139-num-2, The car is being driven by a man
1140-num-1, There is no man driving the car
1140-num-2, A man is driving a car
1141-num-1, A woman is dipping a prawn in batter
1141-num-2, A woman is dipping a shrimp in batter
1142-num-1, There is no woman dipping a shrimp in batter
1142-num-2, A woman is dipping a shrimp in batter
1143-num-1, A woman is dipping a prawn in batter
1143-num-2, A man is driving a car
1144-num-1, A man is driving a car
1144-num-2, There is no woman dipping a shrimp in batter
1145-num-1, A woman is dipping a shrimp in batter
1145-num-2, The car is being driven by a man
1146-num-1, A woman is dipping a shrimp in batter
1146-num-2, There is no man driving the car
1147-num-1, A woman is dipping a shrimp in batter
1147-num-2, A man is driving a car
1148-num-1, A man is playing a guitar under a windows
1148-num-2, A man is playing a guitar
1149-num-1, There is no man playing a guitar
1149-num-2, A man is playing a guitar
1150-num-1, A man is playing a piano at a concert
1150-num-2, A man is playing a piano
1151-num-1, A man is playing a piano
1151-num-2, There is no man playing a piano
1152-num-1, A man is playing a piano at a concert
1152-num-2, A man is playing a guitar
1153-num-1, There is no man playing a piano
1153-num-2, A man is playing a guitar
1154-num-1, A man is playing a guitar under a windows
1154-num-2, A man is playing a piano
1155-num-1, There is no man playing a guitar
1155-num-2, A man is playing a piano
1156-num-1, A man is playing a piano
1156-num-2, A man is playing a guitar
1157-num-1, A woman is adding ingredients to a big bowl
1157-num-2, A woman is adding ingredients to a bowl
1158-num-1, A woman is removing ingredients from a bowl
1158-num-2, A woman is adding ingredients to a bowl
1159-num-1, A woman is cracking some eggs into a bowl
1159-num-2, A woman is cracking some eggs into a container
1160-num-1, A woman is cracking some eggs into a bowl
1160-num-2, A woman is cracking some eggs outside a bowl
1161-num-1, A woman is cracking some eggs into a container
1161-num-2, A woman is adding ingredients to a bowl
1162-num-1, A woman is cracking some eggs outside a bowl
1162-num-2, A woman is adding ingredients to a bowl
1163-num-1, A woman is adding ingredients to a big bowl
1163-num-2, A woman is cracking some eggs into a bowl
1164-num-1, A woman is cracking some eggs into a bowl
1164-num-2, A woman is removing ingredients from a bowl
1165-num-1, A woman is cracking some eggs into a bowl
1165-num-2, A woman is adding ingredients to a bowl
1166-num-1, A woman is slicing a carrot
1166-num-2, A carrot is being sliced by a woman
1167-num-1, There is no woman slicing a carrot
1167-num-2, A woman is slicing a carrot
1168-num-1, A potato is being sliced by a woman
1168-num-2, A woman is slicing a potato
1169-num-1, There is no woman slicing a potato
1169-num-2, A woman is slicing a potato
1170-num-1, A potato is being sliced by a woman
1170-num-2, A woman is slicing a carrot
1171-num-1, A woman is slicing a carrot
1171-num-2, There is no woman slicing a potato
1172-num-1, A woman is slicing a potato
1172-num-2, A carrot is being sliced by a woman
1173-num-1, A woman is slicing a potato
1173-num-2, There is no woman slicing a carrot
1174-num-1, A woman is slicing a potato
1174-num-2, A woman is slicing a carrot
1175-num-1, A woman is cooking prawns
1175-num-2, A woman is boiling shrimps
1176-num-1, A woman is not boiling shrimps
1176-num-2, A woman is boiling shrimps
1177-num-1, A woman is combing her hair
1177-num-2, A woman is arranging her hair
1178-num-1, A woman is combing her hair
1178-num-2, There is no woman combing her hair
1179-num-1, A woman is boiling shrimps
1179-num-2, A woman is arranging her hair
1180-num-1, A woman is boiling shrimps
1180-num-2, There is no woman combing her hair
1181-num-1, A woman is cooking prawns
1181-num-2, A woman is combing her hair
1182-num-1, A woman is not boiling shrimps
1182-num-2, A woman is combing her hair
1183-num-1, A woman is boiling shrimps
1183-num-2, A woman is combing her hair
1184-num-1, A man and a woman are hiking through a wooded area
1184-num-2, A man and a woman are walking through a wooded area
1185-num-1, A man and a woman are walking through a desert area
1185-num-2, A man and a woman are walking through a wooded area
1186-num-1, A man and a woman are walking together through wooded areas
1186-num-2, A man and a woman are walking together through the woods
1187-num-1, A man and a woman are walking together through the woods
1187-num-2, A man and a woman are walking together through the city
1188-num-1, A man and a woman are walking together through wooded areas
1188-num-2, A man and a woman are walking through a wooded area
1189-num-1, A man and a woman are walking together through the city
1189-num-2, A man and a woman are walking through a wooded area
1190-num-1, A man and a woman are hiking through a wooded area
1190-num-2, A man and a woman are walking together through the woods
1191-num-1, A man and a woman are walking together through the woods
1191-num-2, A man and a woman are walking through a desert area
1192-num-1, A man and a woman are walking together through the woods
1192-num-2, A man and a woman are walking through a wooded area
1193-num-1, A man is making a speech on a podium
1193-num-2, A man is speaking on a podium
1194-num-1, A man is speaking on a podium
1194-num-2, There is no man speaking on a podium
1195-num-1, A man is speaking on a podium
1195-num-2, A podium is where a man is speaking
1196-num-1, A man is tanking on a stage in front of a crowd
1196-num-2, A man is speaking on a stage
1197-num-1, A man is speaking on a stage
1197-num-2, There is no man speaking on a stage
1198-num-1, A man is speaking about the stage
1198-num-2, A man is speaking on a stage
1199-num-1, A man is speaking on a podium
1199-num-2, A man is tanking on a stage in front of a crowd
1200-num-1, A man is speaking on a podium
1200-num-2, There is no man speaking on a stage
1201-num-1, A man is speaking about the stage
1201-num-2, A man is speaking on a podium
1202-num-1, A man is making a speech on a podium
1202-num-2, A man is speaking on a stage
1203-num-1, A man is speaking on a stage
1203-num-2, There is no man speaking on a podium
1204-num-1, A man is speaking on a stage
1204-num-2, A podium is where a man is speaking
1205-num-1, A man is speaking on a stage
1205-num-2, A man is speaking on a podium
1206-num-1, A woman is talking on a telephonic device
1206-num-2, A woman is talking on a telephone
1207-num-1, A woman is not talking on a telephone
1207-num-2, A woman is talking on a telephone
1208-num-1, Two frightened boys are talking on the phone
1208-num-2, Two boys are talking on the phone
1209-num-1, Two boys are talking on the phone
1209-num-2, Two boys are not talking on the phone
1210-num-1, Two frightened boys are talking on the phone
1210-num-2, A woman is talking on a telephone
1211-num-1, A woman is talking on a telephone
1211-num-2, Two boys are not talking on the phone
1212-num-1, A woman is talking on a telephonic device
1212-num-2, Two boys are talking on the phone
1213-num-1, A woman is not talking on a telephone
1213-num-2, Two boys are talking on the phone
1214-num-1, A woman is talking on a telephone
1214-num-2, Two boys are talking on the phone
1215-num-1, A monkey is wading through a marsh
1215-num-2, A monkey is wading through a river
1216-num-1, There is no monkey wading through a marsh
1216-num-2, A monkey is wading through a marsh
1217-num-1, A small monkey is walking in the river
1217-num-2, A small monkey is walking through water
1218-num-1, A small monkey is walking through water
1218-num-2, A monkey isn't walking through water
1219-num-1, A small monkey is walking in the river
1219-num-2, A monkey is wading through a marsh
1220-num-1, A monkey is wading through a marsh
1220-num-2, A monkey isn't walking through water
1221-num-1, A monkey is wading through a river
1221-num-2, A small monkey is walking through water
1222-num-1, A small monkey is walking through water
1222-num-2, There is no monkey wading through a marsh
1223-num-1, A small monkey is walking through water
1223-num-2, A monkey is wading through a marsh
1224-num-1, A man is slicing a bun
1224-num-2, A man is cutting a bun
1225-num-1, A man is slicing a bun
1225-num-2, There is no man slicing a bun
1226-num-1, A man is slicing a red tomato
1226-num-2, A man is slicing a tomato
1227-num-1, A man is slicing a tomato
1227-num-2, There is no man slicing a tomato
1228-num-1, A man is slicing a red tomato
1228-num-2, A man is slicing a bun
1229-num-1, A man is slicing a bun
1229-num-2, There is no man slicing a tomato
1230-num-1, A man is cutting a bun
1230-num-2, A man is slicing a tomato
1231-num-1, A man is slicing a tomato
1231-num-2, There is no man slicing a bun
1232-num-1, A man is slicing a bun
1232-num-2, A man is slicing a tomato
1233-num-1, A woman is dancing and singing in the rain
1233-num-2, A woman is performing in the rain
1234-num-1, A woman is dancing and singing in the rain
1234-num-2, There is no woman dancing and singing in the rain
1235-num-1, Some women are dancing and singing 
1235-num-2, A woman is dancing and singing with other women
1236-num-1, A woman is dancing and singing alone
1236-num-2, A woman is dancing and singing with other women
1237-num-1, Some women are dancing and singing 
1237-num-2, A woman is dancing and singing in the rain
1238-num-1, A woman is dancing and singing in the rain
1238-num-2, A woman is dancing and singing alone
1239-num-1, A woman is dancing and singing with other women
1239-num-2, A woman is performing in the rain
1240-num-1, There is no woman dancing and singing in the rain
1240-num-2, A woman is dancing and singing with other women
1241-num-1, A woman is dancing and singing with other women
1241-num-2, A woman is dancing and singing in the rain
1242-num-1, A woman is removing the peel of a potato
1242-num-2, A woman is peeling a potato
1243-num-1, A woman is peeling a potato
1243-num-2, There is no woman peeling a potato
1244-num-1, A man is slicing a red tomato
1244-num-2, A woman is slicing a tomato
1245-num-1, A woman is slicing a tomato
1245-num-2, There is no woman slicing a tomato
1246-num-1, A woman is peeling a potato
1246-num-2, A man is slicing a red tomato
1247-num-1, There is no woman slicing a tomato
1247-num-2, A woman is peeling a potato
1248-num-1, A woman is removing the peel of a potato
1248-num-2, A woman is slicing a tomato
1249-num-1, A woman is slicing a tomato
1249-num-2, There is no woman peeling a potato
1250-num-1, A woman is peeling a potato
1250-num-2, A woman is slicing a tomato
1251-num-1, A woman is amalgamating eggs
1251-num-2, A woman is mixing eggs
1252-num-1, There is no woman mixing eggs
1252-num-2, A woman is mixing eggs
1253-num-1, The hungry woman is eating
1253-num-2, The woman is eating
1254-num-1, The woman is eating
1254-num-2, The woman is drinking
1255-num-1, The hungry woman is eating
1255-num-2, A woman is mixing eggs
1256-num-1, A woman is mixing eggs
1256-num-2, The woman is drinking
1257-num-1, A woman is amalgamating eggs
1257-num-2, The woman is eating
1258-num-1, The woman is eating
1258-num-2, There is no woman mixing eggs
1259-num-1, The woman is eating
1259-num-2, A woman is mixing eggs
1260-num-1, A band is performing on a stage
1260-num-2, A band is playing on a stage
1261-num-1, A band is not performing on a stage
1261-num-2, A band is performing on a stage
1262-num-1, A band is performing onstage
1262-num-2, A band is playing onstage
1263-num-1, A band is playing onstage
1263-num-2, There is no band playing
1264-num-1, A band is performing onstage
1264-num-2, A band is performing on a stage
1265-num-1, A band is performing on a stage
1265-num-2, There is no band playing
1266-num-1, A band is playing on a stage
1266-num-2, A band is playing onstage
1267-num-1, A band is not performing on a stage
1267-num-2, A band is playing onstage
1268-num-1, A band is performing on a stage
1268-num-2, A band is playing onstage
1269-num-1, A man is shaking a drink
1269-num-2, A man is mixing
1270-num-1, There is no man mixing
1270-num-2, A man is mixing
1271-num-1, A man is arranging the garden
1271-num-2, A man is mowing a lawn
1272-num-1, A man is mowing a lawn
1272-num-2, A man is not mowing a lawn
1273-num-1, A man is mixing
1273-num-2, A man is arranging the garden
1274-num-1, A man is mixing
1274-num-2, A man is not mowing a lawn
1275-num-1, A man is shaking a drink
1275-num-2, A man is mowing a lawn
1276-num-1, There is no man mixing
1276-num-2, A man is mowing a lawn
1277-num-1, A man is mixing
1277-num-2, A man is mowing a lawn
1278-num-1, A man is dancing
1278-num-2, A man is moving gracefully
1279-num-1, A man is sitting
1279-num-2, A man is dancing
1280-num-1, A man is walking in a yard
1280-num-2, A man is walking outside
1281-num-1, There is no man walking outside
1281-num-2, A man is walking outside
1282-num-1, A man is dancing
1282-num-2, A man is walking in a yard
1283-num-1, There is no man walking outside
1283-num-2, A man is dancing
1284-num-1, A man is moving gracefully
1284-num-2, A man is walking outside
1285-num-1, A man is sitting
1285-num-2, A man is walking outside
1286-num-1, A man is dancing
1286-num-2, A man is walking outside
1287-num-1, A black cat is swinging on a fan
1287-num-2, A cat is swinging on a fan
1288-num-1, There is no cat swinging on a fan
1288-num-2, A cat is swinging on a fan
1289-num-1, A cat is stuck on a ceiling fan that is moving
1289-num-2, A cat is stuck on a moving ceiling fan
